id,timestamp,device,PCell_RSRP_max,PCell_RSRQ_max,PCell_RSSI_max,PCell_SNR_max,PCell_Downlink_Num_RBs,PCell_Downlink_Average_MCS,PCell_Downlink_bandwidth_MHz,PCell_Cell_Identity,PCell_freq_MHz,SCell_RSRP_max,SCell_RSRQ_max,SCell_RSSI_max,SCell_SNR_max,SCell_Downlink_Num_RBs,SCell_Downlink_Average_MCS,SCell_Downlink_bandwidth_MHz,SCell_Cell_Identity,SCell_freq_MHz,operator,Latitude,Longitude,Altitude,speed_kmh,COG,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,cloudCover,uvIndex,visibility,Traffic Jam Factor,area,target
Id_ayygsmjr8c,1624545662,pc1,-86.7921052631579,-9.610526315789471,-56.03355263157895,18.193684206510845,92594.0,13.0,20.0,34006528.0,1800.0,-99.4014945652174,-16.96671195652174,-61.31657608695652,6.564130405369013,50376.0,22.0,20.0,34006530.0,2600.0,1,52.515635,13.368455,30.1,25.002,83.7,0.2188,0.31,18.65,18.65,13.68,0.73,1017.9,2.16,0.99,2.0,16.093,0.71887,Park,36300000.0
Id_8wr6wao81u,1624355017,pc1,-74.9675,-12.49,-43.410625,1.5969999956339598,72336.0,15.0,20.0,26359552.0,1800.0,-78.195,-10.545625,-46.9525,12.298999991416933,44898.0,20.0,,,2600.0,1,52.50436333333333,13.336088333333333,21.5,0.0,265.2,0.0474,0.02,19.27,19.27,13.66,0.7,1012.5,4.05,0.96,4.0,16.093,3.14159,Residential,35200000.0
Id_70t2gvxtvc,1624357253,pc1,-86.78875,-17.710625,-48.86875,0.1699999970942735,95936.0,15.0,20.0,26367489.0,1800.0,,,,,,,,,,1,52.51543333333333,13.327095,34.5,18.8904,329.9,0.0446,0.02,19.33,19.33,13.74,0.7,1012.5,4.07,0.97,4.0,16.093,,Avenue,19400000.0
Id_gzfepmel3v,1624375573,pc3,-93.964375,-10.085,-66.876875,13.029999990463256,77180.0,22.0,20.0,2832399.0,2600.0,,,,,,,,,,2,52.51562666666667,13.3693,33.8,0.0,88.7,0.0152,0.01,22.96,22.96,14.71,0.6,1013.5,2.26,0.85,3.0,16.093,0.94192,Park,32100000.0
Id_kxktm26ndi,1624372227,pc3,-86.868125,-12.26625,-54.705,17.351999988555907,37964.0,23.0,20.0,2568970.0,1800.0,-96.89,-12.1,-63.51125,11.33800000667572,47916.0,18.0,20.0,2568967.0,2600.0,2,52.491645,13.304608333333332,42.3,0.0,159.0,0.0132,0.01,22.98,22.98,14.52,0.59,1013.5,2.29,0.82,3.0,16.093,2.84761,Residential,52800000.0
Id_hh0izh5sx6,1624348504,pc3,-100.708125,-11.674375,-69.704375,10.793000049591065,60606.0,17.0,20.0,51842565.0,2600.0,-94.678125,-16.089375,-60.623125,11.15600001335144,45915.0,22.0,20.0,51842568.0,1800.0,2,52.513585,13.337601666666666,34.2,0.0,90.1,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.75414,Park,76800000.0
Id_96uf27aul1,1624546149,pc3,-71.12875,-9.865,-41.596875,23.19399997711181,61677.0,21.0,15.0,3996436.0,2000.0,,,,,,,,,,2,52.51613,13.376181666666668,34.1,12.778800000000002,83.7,0.2203,0.31,18.63,18.63,13.67,0.73,1017.9,2.16,0.99,2.0,16.093,3.45451,Park,21500000.0
Id_1mgswl0qum,1624377641,pc3,-95.558125,-13.945,-61.175625,3.9639999839663504,93412.0,18.0,20.0,3289863.0,2600.0,-94.518125,-22.69125,-51.739375,-6.76699999332428,93948.0,9.0,20.0,3289866.0,1800.0,2,52.50305166666666,13.281685,54.8,3.704,38.4,0.025,0.01,23.87,23.87,14.71,0.57,1013.7,2.22,0.76,2.0,16.093,8.99907,Highway,28000000.0
Id_xgawwk7rz0,1624546799,pc1,-64.2275,-9.988125,-37.02625,19.50600001335144,87079.0,25.0,20.0,26358784.0,1800.0,-76.055625,-10.2625,-45.083125,16.697000017166136,85436.0,20.0,,,2600.0,1,52.50571166666667,13.341323333333332,36.9,0.0,220.1,0.2181,0.32,18.68,18.68,13.63,0.72,1017.9,2.15,0.99,2.0,16.093,8.49,Park,128000000.0
Id_92f9nzhgal,1624348528,pc1,-78.079375,-14.685,-43.370625,20.542999992370607,95683.0,26.0,20.0,33802241.0,1800.0,-90.19125,-9.563125,-59.220625,15.76599998474121,92368.0,16.0,,,2600.0,1,52.51395166666666,13.34232,41.8,35.5584,78.4,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.39257,Park,140000000.0
Id_zdeucnaf62,1624543846,pc1,-84.915625,-14.390625,-51.18625,13.517000017166138,85324.0,18.0,20.0,26368258.0,1800.0,-88.7825,-10.170625,-58.595625,12.716000003814695,73032.0,16.0,,,2600.0,1,52.49993833333333,13.313411666666669,33.3,0.0,303.0,0.1125,0.23,18.79,18.79,13.38,0.71,1017.9,1.97,0.99,3.0,16.093,8.16784,Residential,94500000.0
Id_xmac2aune2,1624373531,pc3,-86.50875,-11.743125,-53.929375,16.711999979019165,25435.0,25.0,20.0,2568970.0,1800.0,-94.941875,-11.975625,-61.979375,14.423000059127808,49220.0,16.0,20.0,2568967.0,2600.0,2,52.49164666666667,13.304613333333334,45.4,0.0,159.0,0.0132,0.01,22.98,22.98,14.52,0.59,1013.5,2.29,0.82,3.0,16.093,1.96302,Residential,48600000.0
Id_snf9sm3akw,1624369154,pc1,-94.14875,-18.8025,-55.8925,-0.3729999954998493,87980.0,17.0,20.0,29127680.0,1800.0,-98.81875,-12.87125,-64.23375,4.281999998167157,65270.0,9.0,20.0,29127685.0,2600.0,1,52.512395,13.319478333333333,40.6,0.0,85.1,0.0092,0.01,22.54,22.54,14.74,0.61,1013.8,2.13,0.83,3.0,16.093,3.32776,Avenue,38900000.0
Id_gak7r3obw5,1624546293,pc3,-95.79671717171718,-13.23800505050505,-65.22537878787878,4.987878802298296,52554.0,19.0,15.0,3725845.0,2000.0,,,,,,,,,,2,52.51240833333333,13.376723333333333,33.4,29.0764,247.2,0.2244,0.31,18.65,18.65,13.64,0.73,1017.9,2.17,0.99,2.0,16.093,3.27427,Park,15700000.0
Id_zvrq2nt5nd,1624375923,pc3,-111.616875,-18.321875,-72.7225,2.993000001013279,33361.0,18.0,20.0,2843405.0,2600.0,-105.94875,-20.183125,-65.7075,-1.3250000119954348,38560.0,14.0,20.0,2843400.0,1800.0,2,52.51049666666667,13.367166666666666,36.0,53.5228,255.9,0.0244,0.01,23.82,23.82,14.92,0.57,1013.7,2.15,0.76,2.0,16.093,2.4562,Park,24300000.0
Id_hd3rnub7pm,1624355832,pc1,-85.86625,-14.41,-51.461875,16.262999954223634,42431.0,27.0,20.0,40782336.0,1800.0,-92.07,-15.1675,-56.060625,18.019999961853028,96892.0,25.0,20.0,26358784.0,2600.0,1,52.48861166666666,13.30446,60.3,0.0,178.4,0.0434,0.02,19.27,19.27,13.59,0.7,1012.5,4.1,0.96,4.0,16.093,1.70428,Residential,122000000.0
Id_q13rasx81r,1624553916,pc1,-84.210625,-14.58875,-49.605625,20.923000030517574,80513.0,25.0,20.0,33802242.0,1800.0,-88.790625,-10.00875,-57.92,20.995000019073487,88588.0,22.0,20.0,33802248.0,2600.0,1,52.513495,13.335371666666669,28.8,0.0,84.4,0.3287,0.45,18.64,18.64,13.9,0.74,1017.4,2.41,1.0,1.0,16.093,2.01488,Avenue,155000000.0
Id_0ygg9g85f3,1624543013,pc1,-93.78375,-15.81125,-57.94125,5.9569999837875365,93407.0,20.0,20.0,26369025.0,1800.0,,,,,,,,,,1,52.50638,13.34421,46.9,0.0,241.4,0.1049,0.23,18.79,18.79,13.44,0.71,1017.9,1.97,0.99,3.0,16.093,8.58985,Park,28800000.0
Id_8of92sd8yq,1624349898,pc3,-87.760625,-12.36625,-53.97,19.474999952316285,23081.0,25.0,20.0,4078344.0,1800.0,,,,,,,,,,2,52.509746666666665,13.351956666666666,33.3,0.0,258.3,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.26199,Park,20200000.0
Id_2celu7lj02,1624548927,pc1,-87.0625,-12.24625,-55.739375,1.5979999947547912,88619.0,12.0,20.0,26363653.0,2600.0,-84.04875,-14.28375,-49.51375,13.465000004768372,93036.0,20.0,20.0,26363650.0,1800.0,1,52.511721666666666,13.308986666666666,37.9,0.0,84.0,0.3344,0.47,18.92,18.92,13.61,0.71,1017.7,2.3,1.0,1.0,16.093,3.14159,Avenue,66700000.0
Id_lbbuckhtkt,1624545612,pc1,-77.67,-9.44875,-50.640625,20.465000057220458,95160.0,23.0,20.0,30828801.0,1800.0,-80.8775,-9.28875,-50.565625,20.71199996948242,98240.0,27.0,20.0,30828803.0,2600.0,1,52.515051666666665,13.358963333333334,29.1,54.634,83.9,0.2174,0.31,18.64,18.64,13.66,0.73,1017.9,2.15,0.99,2.0,16.093,0.83845,Park,167000000.0
Id_ly8f4sv9uj,1624367367,pc1,-100.45875,-12.385,-68.53875,3.413999989107251,54447.0,12.0,20.0,26947072.0,1800.0,-103.92375,-11.5975,-71.79,10.074999995231629,56062.0,14.0,,,2600.0,1,52.490865,13.304725,61.2,10.7416,175.0,0.0,0.0,21.54,21.54,13.83,0.62,1013.7,2.42,0.95,4.0,16.093,,Residential,23600000.0
Id_g8vhafd7is,1624543863,pc1,-77.84875,-14.61125,-42.876875,16.639000024795532,93150.0,20.0,20.0,26368258.0,1800.0,-77.264375,-9.34125,-47.69625,17.815000009536742,83900.0,20.0,,,2600.0,1,52.499831666666665,13.312871666666666,32.6,20.5572,194.5,0.1125,0.23,18.79,18.79,13.38,0.71,1017.9,1.97,0.99,3.0,16.093,2.99849,Residential,115000000.0
Id_q303o4jzav,1624349972,pc1,-80.104375,-13.774375,-46.114375,18.733999977111814,39217.0,23.0,20.0,26369025.0,1800.0,,,,,,,,,,1,52.506715,13.345891666666668,37.9,39.2624,253.4,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.4233,Park,35200000.0
Id_xy13x1wja8,1624376143,pc3,-85.380625,-12.615,-56.083125,15.090999946594238,50304.0,27.0,20.0,4078345.0,1800.0,,,,,,,,,,2,52.506015,13.342671666666666,39.9,32.410000000000004,251.8,0.0254,0.01,23.86,23.86,14.89,0.57,1013.7,2.17,0.76,2.0,16.093,1.06542,Park,27800000.0
Id_k1hb4e99n0,1624371257,pc3,-78.81875,-12.240625,-49.43,21.854000129699703,40073.0,22.0,20.0,2940680.0,1800.0,-84.031875,-13.6725,-50.051875,4.373999997973442,46876.0,11.0,20.0,2940687.0,2600.0,2,52.503881666666665,13.335125,33.9,9.4452,205.4,0.0075,0.01,22.42,22.42,14.69,0.62,1013.9,2.12,0.83,3.0,16.093,3.14159,Residential,43000000.0
Id_0i9pi7hzg6,1624372614,pc3,-85.958125,-12.238125,-53.71625,17.071000022888185,42983.0,20.0,20.0,2568970.0,1800.0,-93.476875,-12.574375,-60.874375,12.071999951601027,45056.0,19.0,20.0,2568967.0,2600.0,2,52.491645,13.30461,43.3,0.0,159.0,0.0132,0.01,22.98,22.98,14.52,0.59,1013.5,2.29,0.82,3.0,16.093,3.75023,Residential,41700000.0
Id_3974l6418n,1624372471,pc3,-85.705,-12.08375,-53.625625,18.243000030517575,41976.0,24.0,20.0,2568970.0,1800.0,-93.90625,-12.10125,-62.519375,15.682000074386597,47294.0,16.0,20.0,2568967.0,2600.0,2,52.491645,13.304608333333332,42.4,0.0,159.0,0.0132,0.01,22.98,22.98,14.52,0.59,1013.5,2.29,0.82,3.0,16.093,3.78322,Residential,64500000.0
Id_hw6frpc9ak,1624542794,pc1,-98.170625,-15.7425,-63.573125,10.493999991416931,86911.0,21.0,20.0,26369024.0,1800.0,,,,,,,,,,1,52.509843333333336,13.35598,27.6,9.4452,262.2,0.0998,0.22,18.79,18.79,13.46,0.71,1017.9,1.97,0.99,3.0,16.093,2.21843,Park,39400000.0
Id_4luqfw6o7n,1624354548,pc1,-94.591875,-14.945625,-59.5175,15.016999988555908,48579.0,27.0,20.0,26369024.0,1800.0,,,,,,,,,,1,52.50965833333333,13.351448333333334,29.5,27.0392,272.5,0.0477,0.02,19.28,19.28,13.71,0.7,1012.5,4.06,0.96,4.0,16.093,2.15755,Park,26200000.0
Id_24g6wh4q57,1624551807,pc1,-88.08375,-12.104375,-56.13375,7.198999996185303,88112.0,12.0,20.0,26358784.0,1800.0,-90.493125,-11.243125,-59.294375,8.006000022888184,94600.0,14.0,,,2600.0,1,52.50605333333333,13.34273,44.8,0.0,250.9,0.3358,0.46,18.88,18.88,13.67,0.72,1017.7,2.3,1.0,1.0,16.093,7.85314,Park,44800000.0
Id_pmgztphu2y,1624373723,pc3,-80.95875,-12.593125,-48.34875,12.506000032424929,93522.0,23.0,20.0,2826249.0,1800.0,-89.503125,-12.26875,-57.005,14.244000029563905,73880.0,20.0,20.0,2826246.0,2600.0,2,52.488191666666665,13.300846666666668,52.9,0.0,241.3,0.0132,0.01,22.98,22.98,14.52,0.59,1013.5,2.29,0.82,3.0,16.093,3.52937,Residential,91200000.0
Id_innpp8cncw,1624547841,pc3,-84.069375,-12.356875,-53.229375,12.214000008106233,64529.0,21.0,15.0,4051733.0,2000.0,,,,,,,,,,2,52.496903333333336,13.305971666666666,49.8,25.557600000000004,257.2,0.2166,0.32,18.69,18.69,13.55,0.72,1017.9,2.15,0.99,2.0,16.093,3.35837,Residential,43800000.0
Id_ft9d52qs0v,1624371901,pc3,-99.8675,-13.603125,-69.628125,8.702999997138978,56796.0,24.0,20.0,2824458.0,1800.0,,,,,,,,,,2,52.49908166666667,13.307998333333334,46.5,0.0,271.2,0.0081,0.01,22.57,22.57,14.71,0.61,1013.8,2.13,0.82,3.0,16.093,1.20718,Residential,23800000.0
Id_qu82blmkey,1624545386,pc1,-84.8725,-15.4475,-48.47,15.569999990910292,93978.0,18.0,20.0,26367489.0,1800.0,,,,,,,,,,1,52.51318833333333,13.331651666666666,34.0,41.4848,83.2,0.2165,0.32,18.67,18.67,13.61,0.72,1017.9,2.15,0.99,2.0,16.093,1.22089,Avenue,45700000.0
Id_rj8077cser,1624371553,pc3,-88.94125,-12.70125,-55.309375,12.082000007629397,76804.0,26.0,20.0,2824456.0,1800.0,,,,,,,,,,2,52.499923333333335,13.322121666666666,37.3,1.852,268.7,0.0079,0.01,22.53,22.53,14.71,0.61,1013.8,2.13,0.83,3.0,16.093,2.58889,Residential,37800000.0
Id_zsfpvl0qyr,1624378388,pc3,-89.911875,-16.7,-54.4325,15.335,35876.0,22.0,20.0,51842568.0,1800.0,-97.81375,-12.510625,-63.89625,10.38300000667572,47172.0,15.0,20.0,51842565.0,2600.0,2,52.513475,13.33524,35.5,5.3708,83.2,0.0254,0.01,23.86,23.86,14.89,0.57,1013.7,2.17,0.76,2.0,16.093,2.5624,Avenue,40800000.0
Id_3wzo2sm1ft,1624366770,pc1,-85.28,-15.46125,-50.174375,13.46600004196167,43575.0,17.0,20.0,26367744.0,1800.0,-88.149375,-12.08,-56.414375,2.804999987110496,87268.0,15.0,20.0,26367750.0,2600.0,1,52.50020333333333,13.326621666666666,29.5,20.7424,262.3,0.0,0.0,21.53,21.53,13.87,0.62,1013.6,2.41,0.95,4.0,16.093,3.14159,Residential,42400000.0
Id_5exc3vhkie,1624551469,pc3,-70.41477272727273,-12.230429292929292,-39.48989898989899,25.403030299177072,66781.0,26.0,15.0,2843411.0,2000.0,,,,,,,,,,2,52.51124333333333,13.371871666666667,32.4,12.4084,265.4,0.3371,0.46,18.81,18.81,13.71,0.72,1017.7,2.3,1.0,1.0,16.093,3.07239,Park,78200000.0
Id_xymf9ag4i6,1624356451,pc1,-81.043125,-16.029375,-49.813125,6.901000023558736,93279.0,17.0,20.0,40812800.0,1800.0,-86.785625,-11.765625,-55.2,10.719999978542328,88772.0,15.0,20.0,40812802.0,2600.0,1,52.50946,13.282036666666666,50.6,0.0,340.1,0.0396,0.02,19.22,19.22,13.46,0.69,1012.5,4.09,0.96,4.0,16.093,3.14159,Highway,61900000.0
Id_1qyxqybilx,1624552758,pc3,-77.615,-12.5,-46.788125,11.387999987602234,54483.0,20.0,15.0,4051731.0,2000.0,,,,,,,,,,2,52.498286666666665,13.307438333333334,35.0,31.1136,168.2,0.309,0.44,18.67,18.67,13.8,0.73,1017.4,2.43,1.0,1.0,16.093,3.14159,Residential,36900000.0
Id_o1ealvyt5x,1624372932,pc3,-85.109375,-12.284375,-52.190625,18.025000019073488,37870.0,24.0,20.0,2568970.0,1800.0,-94.46,-12.156875,-61.540625,15.490999965667724,47820.0,15.0,20.0,2568967.0,2600.0,2,52.491643333333336,13.304605,44.9,0.0,159.0,0.0132,0.01,22.98,22.98,14.52,0.59,1013.5,2.29,0.82,3.0,16.093,3.3939,Residential,55200000.0
Id_19p6bpg055,1624375633,pc3,-87.35625,-9.975,-57.21625,13.232000036239624,68025.0,25.0,20.0,2832399.0,2600.0,,,,,,,,,,2,52.516081666666665,13.37598,34.3,0.0,84.0,0.0148,0.01,22.92,22.92,14.7,0.6,1013.5,2.26,0.86,3.0,16.093,2.69606,Park,33900000.0
Id_15ntl5p57y,1624365547,pc1,-87.734375,-8.38875,-56.956875,20.008999996185302,48427.0,28.0,20.0,30829824.0,1800.0,-91.26625,-8.254375,-65.08875,20.967999963760377,50128.0,25.0,20.0,30829826.0,2600.0,1,52.51426166666667,13.347788333333334,30.0,0.0,83.6,0.0,0.0,21.53,21.53,13.91,0.62,1013.6,2.43,0.95,4.0,16.093,2.30928,Park,52100000.0
Id_rb2dkcv8is,1624365510,pc1,-86.82375,-15.45,-49.31375,13.685999994277957,48094.0,23.0,20.0,33802241.0,1800.0,-84.99875,-8.745625,-54.8075,17.958999967575075,46262.0,25.0,20.0,26353922.0,2600.0,1,52.51402,13.344248333333333,29.8,45.7444,84.0,0.0,0.0,21.56,21.56,13.92,0.62,1013.6,2.42,0.95,4.0,16.093,2.4482,Park,84200000.0
Id_bpkzn4fhpd,1624366618,pc1,-65.875,-9.65375,-36.535,17.833000030517578,17324.0,22.0,20.0,26359554.0,1800.0,-74.129375,-9.855625,-42.9475,7.661000001430511,91552.0,17.0,,,2600.0,1,52.504223333333336,13.33558,22.5,27.2244,211.4,0.0,0.0,21.5,21.5,13.86,0.62,1013.6,2.42,0.95,4.0,16.093,3.63881,Residential,45400000.0
Id_tbxf9pbetp,1624357402,pc1,-89.44875,-17.229375,-51.91875,-0.6769999953359366,96598.0,17.0,20.0,26367488.0,1800.0,,,,,,,,,,1,52.51619,13.325,41.0,6.1116,131.7,0.0435,0.02,19.34,19.34,13.73,0.7,1012.5,4.07,0.97,4.0,16.093,1.48797,Avenue,26000000.0
Id_ulwd7722rc,1624548467,pc3,-87.373125,-12.463125,-57.86625,20.883000049591065,92604.0,28.0,20.0,2818312.0,1800.0,,,,,,,,,,2,52.50248166666667,13.280876666666666,51.0,14.6308,33.0,0.2116,0.32,18.67,18.67,13.5,0.72,1017.9,2.14,0.99,2.0,16.093,6.3931,Highway,64800000.0
Id_ql1jzdbnka,1624368295,pc1,-109.655625,-10.85,-84.823125,8.425000014305114,20052.0,16.0,5.0,34210566.0,900.0,,,,,,,,,,1,52.496118333333335,13.285943333333334,27.5,12.2232,4.8,0.0,0.0,21.59,21.59,13.85,0.61,1013.6,2.36,0.95,4.0,16.093,3.82812,Highway,4860000.0
Id_ptszvfgibo,1624551869,pc1,-68.015,-9.850625,-38.101875,16.267000017166136,76152.0,22.0,20.0,26358784.0,1800.0,-75.021875,-9.483125,-46.145625,17.56600004196167,85780.0,22.0,,,2600.0,1,52.50588333333334,13.341765,44.3,10.186,249.9,0.3358,0.46,18.88,18.88,13.67,0.72,1017.7,2.3,1.0,1.0,16.093,7.87252,Park,113000000.0
Id_3me2oc88pc,1624375538,pc3,-95.719375,-11.004375,-65.209375,6.224999964237213,99972.0,19.0,20.0,3997710.0,2600.0,,,,,,,,,,2,52.51561333333333,13.368541666666667,34.5,35.7436,84.5,0.0152,0.01,22.96,22.96,14.71,0.6,1013.5,2.26,0.85,3.0,16.093,1.12352,Park,37100000.0
Id_3njii9aka8,1624547834,pc1,-108.78875,-17.439375,-71.30875,-0.2519999969750642,94992.0,15.0,20.0,28650241.0,1800.0,-106.52875,-10.36,-75.120625,9.439000005722043,96424.0,13.0,20.0,33802242.0,2600.0,1,52.49697333333334,13.306868333333334,45.3,16.4828,268.6,0.2166,0.32,18.69,18.69,13.55,0.72,1017.9,2.15,0.99,2.0,16.093,0.67261,Residential,53200000.0
Id_aiauc3byd6,1624552756,pc1,-84.90625,-15.1975,-48.600625,16.318000030517577,92938.0,21.0,20.0,28650241.0,1800.0,-87.428125,-8.868125,-56.90875,17.698999948501587,96768.0,21.0,20.0,33802242.0,2600.0,1,52.49854333333333,13.307325,37.6,27.4096,167.1,0.309,0.44,18.67,18.67,13.8,0.73,1017.4,2.43,1.0,1.0,16.093,3.14159,Residential,130000000.0
Id_0the1it3sb,1624349447,pc1,-88.335,-10.404375,-57.045625,8.990999970436096,95024.0,13.0,20.0,34006528.0,1800.0,-91.189375,-8.97875,-60.289375,14.53999997138977,97172.0,16.0,20.0,34006530.0,2600.0,1,52.51558833333333,13.368453333333331,45.1,22.9648,81.4,0.0653,0.04,18.15,18.15,14.11,0.77,1011.9,4.06,0.97,3.0,16.093,0.28864,Park,80600000.0
Id_hzyan491dg,1624365906,pc1,-85.68375,-15.944375,-49.719375,15.248000001907348,50225.0,27.0,20.0,26607105.0,1800.0,-84.96875,-9.53,-54.894375,22.72599994659424,46042.0,21.0,20.0,26607108.0,2600.0,1,52.51341833333333,13.377093333333333,30.1,0.0,189.3,0.0,0.0,21.46,21.46,13.9,0.62,1013.6,2.46,0.95,4.0,16.093,3.7573,Park,84000000.0
Id_pb05vsfd7v,1624546502,pc3,-102.355,-12.51,-70.965625,8.799000024795532,62098.0,18.0,15.0,4078355.0,2000.0,,,,,,,,,,2,52.509615,13.353375,34.8,35.7436,265.2,0.2196,0.32,18.66,18.66,13.62,0.73,1017.9,2.16,0.99,2.0,16.093,2.24842,Park,27300000.0
Id_rqg65xeoyg,1624370858,pc3,-82.721875,-12.6225,-50.945625,15.772000007629394,37753.0,21.0,20.0,4078345.0,1800.0,,,,,,,,,,2,52.50628833333333,13.34395,36.4,37.7808,245.4,0.0087,0.01,22.47,22.47,14.76,0.62,1013.8,2.12,0.83,3.0,16.093,3.32908,Park,27200000.0
Id_b8og77nsd6,1624348415,pc1,-85.278125,-14.41875,-51.77625,19.51599998474121,88090.0,22.0,20.0,33802242.0,1800.0,-85.84375,-9.61,-55.59875,18.33099996566773,86190.0,21.0,20.0,33802248.0,2600.0,1,52.51341833333333,13.33586,39.7,0.0,78.1,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.82099,Avenue,125000000.0
Id_w1c2jbskn0,1624548989,pc1,-89.986875,-10.415625,-59.546875,11.299000024795532,78071.0,14.0,20.0,29127685.0,2600.0,-82.36125,-14.42875,-48.4225,12.750999994277954,76554.0,17.0,20.0,29127682.0,1800.0,1,52.51217833333333,13.315833333333334,35.3,33.1508,84.1,0.3348,0.47,18.89,18.89,13.62,0.71,1017.7,2.3,1.0,1.0,16.093,7.46718,Avenue,84800000.0
Id_vhsxm5mjun,1624366024,pc1,-95.88,-9.731875,-65.395625,12.687999954223631,32876.0,14.0,20.0,26349058.0,1800.0,-97.50875,-9.309375,-66.90375,13.223000020980836,46366.0,19.0,20.0,26349061.0,2600.0,1,52.50996666666666,13.364093333333331,30.5,50.5596,254.2,0.0,0.0,21.53,21.53,13.93,0.62,1013.6,2.44,0.95,4.0,16.093,3.03033,Park,39300000.0
Id_xx2tjnvubr,1624348682,pc3,-113.99583333333334,-14.08,-81.16083333333333,2.645333334207535,54395.0,16.0,15.0,3538707.0,2000.0,,,,,,,,,,2,52.51404166666666,13.344198333333331,38.5,0.0,99.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.98376,Park,13700000.0
Id_gi8gsrf0rd,1624365194,pc1,-71.225,-14.945625,-35.818125,13.898000049591063,94816.0,25.0,20.0,26367488.0,1800.0,,,,,,,,,,1,52.51659166666666,13.325538333333334,39.5,21.853600000000004,333.4,0.0,0.0,21.6,21.6,13.4,0.6,1013.6,2.41,0.95,4.0,16.093,2.53887,Avenue,56000000.0
Id_pylf51fm9n,1624547534,pc3,-83.681875,-12.885625,-51.46875,10.727999992370606,65185.0,18.0,15.0,2824469.0,2000.0,,,,,,,,,,2,52.49998333333333,13.313286666666666,46.0,0.0,305.8,0.2166,0.32,18.69,18.69,13.55,0.72,1017.9,2.15,0.99,2.0,16.093,2.38482,Residential,27100000.0
Id_fkj7mqzwe8,1624546526,pc3,-94.345,-11.745625,-63.753125,13.880999994277952,58766.0,20.0,15.0,4078355.0,2000.0,,,,,,,,,,2,52.50973,13.35221,35.9,21.853600000000004,274.0,0.2196,0.32,18.66,18.66,13.62,0.73,1017.9,2.16,0.99,2.0,16.093,2.46385,Park,28200000.0
Id_kftcgz2scw,1624547485,pc3,-76.458125,-12.79875,-43.905625,9.569999985694883,61501.0,16.0,15.0,2824469.0,2000.0,,,,,,,,,,2,52.49986666666667,13.313586666666666,47.5,0.0,297.8,0.2166,0.32,18.69,18.69,13.55,0.72,1017.9,2.15,0.99,2.0,16.093,8.17218,Residential,32300000.0
Id_nrzwha5vwy,1624365589,pc1,-70.556875,-9.038125,-40.555,25.055,48837.0,28.0,20.0,30829312.0,1800.0,-81.19375,-7.694375,-55.54125,21.00100009918213,47083.0,28.0,20.0,30829314.0,2600.0,1,52.51451333333333,13.351766666666666,29.4,38.7068,67.4,0.0,0.0,21.53,21.53,13.91,0.62,1013.6,2.43,0.95,4.0,16.093,0.67183,Park,70200000.0
Id_arzztmr13z,1624552691,pc1,-96.189375,-14.455,-61.559375,11.221000008583069,85656.0,18.0,20.0,28650241.0,1800.0,-96.93,-10.033125,-65.89625,14.109000005722043,94456.0,17.0,20.0,33802242.0,2600.0,1,52.49915666666666,13.30925,36.7,18.52,257.2,0.309,0.44,18.67,18.67,13.8,0.73,1017.4,2.43,1.0,1.0,16.093,1.50079,Residential,89200000.0
Id_0yes3ruc8u,1624545713,pc1,-170.8425,-9.4375,-13.92375,27.8960000038147,96092.0,24.0,20.0,34006785.0,1800.0,-173.175,-9.156875,-16.020625,23.53800001144409,98308.0,28.0,20.0,30827265.0,2600.0,1,52.515865,13.37279,30.5,0.0,87.5,0.2188,0.31,18.65,18.65,13.68,0.73,1017.9,2.16,0.99,2.0,16.093,3.08537,Park,233000000.0
Id_3i0geehcrk,1624365423,pc1,-104.09,-20.525625,-63.5,-6.302000005245208,86884.0,9.0,20.0,29127680.0,1800.0,-102.026875,-12.99625,-68.453125,5.632999999523163,84928.0,12.0,20.0,29127684.0,2600.0,1,52.51303166666667,13.329771666666666,31.8,20.7424,83.2,0.0,0.0,21.57,21.57,13.91,0.62,1013.6,2.41,0.95,4.0,16.093,2.80228,Avenue,31800000.0
Id_og6uou2621,1624369022,pc1,-76.2025,-15.80375,-38.621875,9.799999957084657,90948.0,25.0,20.0,26363650.0,1800.0,-84.393125,-12.1625,-51.729375,5.932000004649162,87900.0,7.0,20.0,26363653.0,2600.0,1,52.51182833333333,13.31003,38.6,47.226,83.9,0.0094,0.01,22.59,22.59,14.75,0.61,1013.8,2.14,0.82,3.0,16.093,2.37158,Avenue,61500000.0
